timestamp, name, driver_version, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2024/04/19 18:03:28.112, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:30.113, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 80, 99 %, 38 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:03:30.113, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:30.114, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:30.115, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:32.116, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:03:32.117, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:32.118, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:32.119, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:34.120, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 37 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:03:34.121, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:34.122, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:34.123, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:36.124, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 80, 99 %, 38 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:03:36.127, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:36.128, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:36.128, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:38.130, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 38 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:03:38.131, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:38.132, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:38.133, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:40.134, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 37 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:03:40.135, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:40.135, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:40.136, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:42.137, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 80, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:03:42.138, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:42.139, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:42.140, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:44.141, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 80, 99 %, 38 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:03:44.142, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:44.143, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:44.144, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:46.145, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:03:46.146, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:46.146, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:46.147, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:48.148, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 80, 99 %, 38 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:03:48.149, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:48.150, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:48.151, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:50.152, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:03:50.153, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:50.154, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:50.155, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:52.156, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 37 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:03:52.157, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:52.158, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:52.159, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:54.160, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 80, 99 %, 38 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:03:54.160, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:54.161, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:54.162, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:56.163, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 80, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:03:56.164, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:56.165, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:56.166, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:58.167, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 37 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:03:58.167, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:58.168, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:03:58.169, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:00.170, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 80, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:04:00.171, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:00.172, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:00.172, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:02.173, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 80, 99 %, 38 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:04:02.174, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:02.175, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:02.176, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:04.177, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:04:04.178, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:04.179, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:04.180, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:06.181, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 80, 99 %, 37 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:04:06.184, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:06.185, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:06.185, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:08.187, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:04:08.187, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:08.188, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:08.189, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:10.190, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 76, 53 %, 20 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:04:10.191, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:10.192, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:10.193, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:12.194, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 78, 72 %, 45 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:04:12.195, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:12.195, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:12.196, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:14.197, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 78, 98 %, 59 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:04:14.198, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:14.199, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:14.200, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:16.201, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 98 %, 58 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:04:16.202, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:16.203, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:16.204, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:18.205, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 98 %, 59 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:04:18.205, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:18.206, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:18.207, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:20.208, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 98 %, 58 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:04:20.208, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:20.209, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:20.210, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:22.211, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 98 %, 59 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:04:22.212, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:22.213, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:22.214, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:24.215, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 98 %, 58 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:04:24.215, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:24.216, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:24.217, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:26.218, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 98 %, 58 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:04:26.219, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:26.220, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:26.221, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:28.222, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 98 %, 59 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:04:28.223, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:28.223, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:28.224, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:30.225, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 98 %, 58 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:04:30.226, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:30.227, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:30.228, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:32.229, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 98 %, 59 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:04:32.229, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:32.230, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:32.231, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:34.232, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 98 %, 59 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:04:34.233, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:34.234, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:34.235, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:36.236, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 98 %, 58 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:04:36.237, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:36.238, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:36.239, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:38.240, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 98 %, 59 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:04:38.240, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:38.241, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:38.242, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:40.243, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 98 %, 58 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:04:40.244, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:40.245, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:40.246, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:42.247, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 98 %, 59 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:04:42.247, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:42.248, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:42.249, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:44.250, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 98 %, 58 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:04:44.251, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:44.252, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:44.253, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:46.254, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 98 %, 59 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:04:46.255, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:46.256, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:46.256, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:48.257, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 98 %, 59 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:04:48.258, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:48.259, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:48.260, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:50.261, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 98 %, 58 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:04:50.262, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:50.263, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:50.264, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:52.265, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 98 %, 59 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:04:52.266, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:52.267, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:52.267, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:54.268, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 98 %, 59 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:04:54.269, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:54.270, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:54.271, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:56.272, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 76, 99 %, 59 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:04:56.272, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
